pump_id, pressure, temperature, frequency, current
pump-494 , 103.079 , 141.45,44.153,25.329
pump-253 , 102.939 , 152.991,50.916,42.335
pump-419 , 98.856 , 156.207,45.573,55.861
pump-253 , 102.63 , 160.763,50.36,56.177
pump-494 , 106.7 , 145.594,42.563,83.148
pump-498 , 106.536 , 151.173,48.121,54.617
pump-419 , 102.513 , 138.751,50.462,17.044
pump-419 , 102.206 , 139.034,46.366,58.015
pump-419 , 103.834 , 145.608,47.655,56.135
pump-498 , 101.989 , 147.731,47.525,70.476
pump-663 , 106.727 , 153.471,38.444,67.263
pump-663 , 105.987 , 148.179,45.502,11.639
pump-494 , 104.888 , 138.453,39.994,42.625
pump-494 , 107.357 , 148.627,37.157,11.603
pump-494 , 103.128 , 152.296,52.658,61.456
pump-663 , 102.436 , 147.285,49.133,60.654
pump-663 , 104.513 , 132.893,49.01,-2.979
pump-419 , 101.53 , 151.143,41.209,53.292
pump-419 , 102.8 , 152.443,45.576,35.091
pump-663 , 105.56 , 151.882,38.304,50.591
pump-663 , 105.866 , 140.774,49.139,72.795
pump-498 , 100.067 , 131.959,40.446,30.783
pump-253 , 103.023 , 141.023,41.464,26.135
pump-253 , 104.302 , 137.853,37.984,3.433
pump-498 , 102.248 , 144.884,45.468,23.523
pump-663 , 103.97 , 159.849,45.613,0.54
pump-663 , 99.163 , 145.028,42.099,31.951
pump-419 , 104.972 , 132.902,35.435,16.074
pump-663 , 103.784 , 142.914,43.425,47.924
pump-498 , 101.16 , 145.369,43.877,72.346
pump-494 , 106.547 , 135.414,42.548,2.367
pump-419 , 104.213 , 154.27,40.723,41.935
pump-253 , 106.243 , 150.084,43.945,44.0
pump-419 , 101.153 , 135.408,46.537,25.8
pump-498 , 106.742 , 147.903,47.014,18.418
pump-663 , 105.781 , 152.433,45.8,69.917
pump-419 , 103.495 , 145.895,43.867,44.459
pump-419 , 103.329 , 155.138,41.053,52.281
pump-253 , 102.955 , 142.722,50.247,34.633
pump-494 , 101.108 , 132.08,35.161,48.778
pump-498 , 103.766 , 137.954,42.886,34.388
pump-494 , 104.769 , 149.009,43.04,39.32
pump-663 , 101.233 , 150.212,38.162,35.821
pump-253 , 105.268 , 143.665,41.335,25.644
pump-663 , 100.368 , 147.428,41.617,70.035
pump-498 , 101.643 , 137.511,46.828,27.569
pump-419 , 103.971 , 145.351,46.101,49.724
pump-494 , 104.483 , 140.477,45.299,56.755
pump-494 , 106.553 , 136.241,46.096,28.157
pump-494 , 99.503 , 152.981,44.629,48.622
pump-663 , 101.629 , 143.627,45.772,49.498
pump-663 , 103.492 , 157.521,49.684,0.439
pump-253 , 100.744 , 147.136,44.447,-4.646
pump-498 , 104.096 , 145.843,37.505,43.101
pump-494 , 105.607 , 151.944,45.659,29.364
pump-494 , 104.41 , 148.205,44.872,49.302
pump-498 , 103.604 , 142.108,42.554,79.066
pump-498 , 100.627 , 141.901,43.486,23.995
pump-663 , 101.154 , 151.639,48.326,-1.216
pump-253 , 103.933 , 150.854,46.532,33.312
pump-663 , 108.106 , 140.515,38.125,64.617
pump-663 , 105.193 , 145.545,42.269,35.423
pump-253 , 104.48 , 147.337,37.121,6.566
pump-663 , 105.467 , 148.021,46.79,2.414
pump-419 , 104.529 , 139.87,38.466,12.176
pump-663 , 103.006 , 146.246,43.084,0.546
pump-419 , 105.899 , 138.332,45.784,27.499
pump-494 , 104.311 , 145.958,40.807,10.993
pump-498 , 104.217 , 149.92,41.932,5.17
pump-253 , 102.903 , 140.651,36.537,70.994
pump-663 , 103.473 , 149.548,40.41,-15.463
pump-494 , 107.485 , 147.531,44.97,29.625
pump-498 , 102.85 , 135.752,45.617,42.755
pump-419 , 100.898 , 140.546,49.81,26.404
pump-498 , 103.967 , 141.16,39.802,24.816
pump-494 , 107.023 , 149.628,46.63,70.374
pump-253 , 101.628 , 149.14,48.59,39.499
pump-663 , 103.931 , 146.14,45.348,20.909
pump-663 , 106.831 , 147.677,43.497,28.938
pump-253 , 104.429 , 129.918,39.28,92.06
pump-498 , 106.212 , 147.044,44.198,63.742
pump-498 , 104.259 , 133.734,47.691,38.064
pump-494 , 105.099 , 147.818,44.032,27.177
pump-253 , 107.762 , 158.462,49.224,43.793
pump-419 , 102.367 , 138.396,39.921,24.214
pump-253 , 102.639 , 150.688,34.314,31.372
pump-253 , 105.68 , 145.244,39.659,71.575
pump-419 , 104.568 , 146.185,41.608,34.453
pump-419 , 103.878 , 146.022,34.212,73.999
pump-494 , 101.732 , 137.882,40.835,15.275
pump-498 , 106.938 , 151.099,43.966,39.825
pump-663 , 103.602 , 143.983,52.261,49.954
pump-663 , 107.825 , 149.734,48.644,42.378
pump-253 , 103.632 , 141.869,47.121,70.234
pump-419 , 101.394 , 151.11,43.125,32.051
pump-663 , 106.67 , 138.48,41.658,84.992
pump-498 , 103.522 , 147.827,38.558,16.027
pump-498 , 103.362 , 145.231,44.192,38.87
pump-663 , 102.561 , 147.795,41.447,88.558
pump-419 , 103.804 , 154.586,45.638,28.803
pump-419 , 104.982 , 154.231,41.007,8.274
pump-253 , 104.573 , 141.668,48.906,24.307
pump-253 , 104.643 , 159.273,40.722,40.104
pump-663 , 100.698 , 152.423,44.607,57.859
pump-663 , 103.864 , 147.69,47.051,44.28
pump-494 , 101.73 , 151.304,42.607,26.002
pump-663 , 105.072 , 155.486,41.911,50.246
pump-663 , 103.246 , 144.852,48.316,6.688
pump-494 , 105.622 , 142.601,45.44,49.596
pump-419 , 107.72 , 143.637,43.806,48.777
pump-663 , 100.777 , 142.024,44.751,5.919
pump-663 , 106.375 , 161.788,44.785,63.72
pump-419 , 101.904 , 146.673,43.801,56.913
pump-663 , 105.354 , 142.555,50.536,21.535
pump-498 , 104.441 , 155.704,41.301,41.473
pump-419 , 104.144 , 146.177,43.706,57.945
pump-498 , 106.807 , 143.508,41.15,39.182
pump-419 , 101.132 , 156.888,43.713,45.168
pump-663 , 105.017 , 141.576,46.736,39.088
pump-663 , 103.981 , 152.218,40.887,20.0
pump-419 , 101.223 , 147.879,40.891,71.156
pump-419 , 104.656 , 142.396,47.064,60.279
pump-663 , 105.472 , 156.311,40.942,21.559
pump-498 , 103.77 , 157.319,46.925,69.15
pump-419 , 101.539 , 143.233,39.838,3.518
pump-663 , 106.448 , 140.193,46.259,41.013
pump-494 , 100.936 , 140.289,51.836,19.212
pump-663 , 105.796 , 143.535,45.734,38.212
pump-663 , 99.555 , 142.323,42.013,38.595
pump-494 , 102.935 , 150.236,35.672,33.676
pump-494 , 102.796 , 164.407,39.967,49.661
pump-498 , 103.978 , 148.211,43.831,64.737
pump-253 , 104.505 , 151.721,45.598,24.483
pump-253 , 103.668 , 154.238,43.613,33.132
pump-498 , 105.208 , 150.777,39.914,23.273
pump-494 , 105.933 , 163.09,42.989,32.322
pump-494 , 106.974 , 150.28,44.231,54.339
pump-498 , 103.391 , 129.316,44.081,73.148
pump-253 , 104.67 , 149.602,44.205,47.528
pump-498 , 99.603 , 144.454,49.016,42.958
pump-663 , 104.093 , 155.277,43.993,67.4
pump-494 , 107.655 , 145.668,49.091,11.437
pump-419 , 101.963 , 141.353,43.781,65.048
pump-253 , 100.764 , 139.313,44.76,50.868
pump-498 , 104.924 , 138.042,41.513,78.352
pump-253 , 105.675 , 151.832,46.838,24.618
pump-498 , 100.081 , 150.541,48.377,20.554
pump-253 , 100.808 , 141.026,36.557,31.287
pump-498 , 104.338 , 145.459,45.213,55.045
pump-663 , 103.13 , 143.643,49.165,43.92
pump-663 , 106.553 , 140.723,44.436,27.842
pump-253 , 101.11 , 149.614,42.291,21.733
pump-253 , 105.988 , 148.82,44.274,36.056
pump-494 , 102.414 , 147.021,42.286,1.247
pump-663 , 103.531 , 142.907,44.562,53.4
pump-494 , 104.299 , 145.884,41.398,-7.49
pump-253 , 103.205 , 147.732,41.38,38.264
pump-663 , 97.528 , 136.822,40.821,66.925
pump-419 , 107.025 , 148.531,36.964,9.251
pump-663 , 105.175 , 143.634,45.635,-7.773
pump-663 , 102.709 , 145.371,40.653,30.298
pump-498 , 102.418 , 146.463,38.955,84.48
pump-498 , 102.547 , 139.098,51.036,51.234
pump-494 , 103.519 , 150.701,43.332,54.16
pump-419 , 101.81 , 150.431,46.174,21.439
pump-253 , 102.578 , 140.684,43.951,43.669
pump-498 , 101.047 , 148.836,41.093,31.917
pump-494 , 105.669 , 142.356,40.434,32.048
pump-253 , 105.133 , 144.497,41.309,26.932
pump-419 , 102.767 , 132.224,42.731,27.82
pump-498 , 104.949 , 145.702,41.295,38.869
pump-253 , 105.361 , 138.678,41.826,45.65
pump-663 , 107.248 , 137.403,45.141,21.812
pump-419 , 105.71 , 154.607,45.662,25.705
pump-663 , 104.346 , 145.698,47.01,35.363
pump-498 , 104.238 , 156.436,49.055,36.905
pump-498 , 105.49 , 138.115,43.714,21.228
pump-498 , 103.348 , 150.781,45.213,15.352
pump-494 , 104.8 , 134.991,46.915,39.705
pump-419 , 103.673 , 153.027,39.339,25.317
pump-663 , 105.095 , 147.884,40.467,23.861
pump-419 , 105.349 , 138.573,44.304,35.904
pump-498 , 102.801 , 144.02,49.013,21.228
pump-498 , 103.16 , 150.216,39.416,28.585
pump-419 , 104.65 , 141.889,38.749,16.157
pump-663 , 103.256 , 152.373,44.149,48.13
pump-253 , 100.094 , 152.439,44.749,9.064
pump-663 , 104.021 , 146.115,46.435,78.668
pump-663 , 105.367 , 154.641,41.354,63.265
pump-663 , 103.744 , 142.03,43.04,34.592
pump-253 , 102.311 , 136.629,38.812,26.564
pump-419 , 104.54 , 132.882,47.899,13.212
pump-419 , 101.691 , 125.532,51.04,25.629
pump-419 , 101.18 , 128.159,40.592,4.879
pump-253 , 103.076 , 141.731,49.762,66.611
pump-663 , 103.236 , 144.874,38.957,43.985
pump-494 , 100.495 , 139.977,46.533,-5.827
pump-498 , 100.975 , 142.801,46.508,42.678
pump-498 , 106.226 , 159.939,40.2,24.372
pump-419 , 103.317 , 149.427,47.188,63.149
pump-663 , 102.799 , 141.667,46.273,67.394
pump-253 , 104.944 , 144.034,38.971,26.38
pump-494 , 105.579 , 142.821,43.823,19.537
pump-494 , 105.789 , 151.728,46.831,36.386
pump-494 , 103.569 , 160.432,45.352,29.935
pump-253 , 107.694 , 146.808,38.814,42.241
pump-419 , 102.195 , 152.148,47.323,56.51
pump-253 , 102.146 , 136.529,47.609,27.223
pump-253 , 104.82 , 141.11,45.32,32.399
pump-419 , 102.68 , 135.065,43.049,48.94
pump-253 , 101.587 , 154.37,39.209,28.746
pump-663 , 101.853 , 149.721,44.564,-1.144
pump-498 , 104.729 , 144.442,44.081,22.824
pump-419 , 105.042 , 154.597,37.508,22.321
pump-253 , 103.717 , 139.311,48.249,23.972
pump-494 , 107.824 , 141.169,40.363,38.914
pump-498 , 104.111 , 141.52,47.658,3.393
pump-494 , 101.553 , 139.482,42.31,39.624
pump-498 , 106.561 , 140.82,44.088,43.431
pump-494 , 106.285 , 149.627,42.977,40.832
pump-663 , 102.733 , 148.942,45.059,3.561
pump-498 , 101.906 , 147.659,47.682,47.42
pump-419 , 103.805 , 143.49,37.388,18.206
pump-663 , 103.94 , 150.113,41.963,35.033
pump-498 , 103.548 , 135.953,38.351,34.519
pump-663 , 106.032 , 142.259,49.36,53.893
pump-419 , 105.48 , 143.456,49.272,-0.985
pump-498 , 104.826 , 139.792,42.883,77.334
pump-253 , 103.352 , 143.184,43.412,23.422
pump-253 , 106.43 , 147.639,46.391,59.485
pump-419 , 103.67 , 142.243,40.983,78.27
pump-498 , 102.934 , 146.312,40.519,64.002
pump-663 , 102.697 , 149.803,55.768,55.308
pump-663 , 108.835 , 148.113,44.676,43.587
pump-494 , 107.237 , 151.538,46.728,40.592
pump-494 , 101.241 , 149.381,43.19,60.89
pump-419 , 104.869 , 145.302,52.546,65.751
pump-498 , 102.302 , 151.789,46.199,42.172
pump-498 , 104.902 , 149.59,43.491,24.93
pump-494 , 104.149 , 143.894,45.342,37.454
pump-663 , 105.307 , 147.958,45.119,55.744
pump-494 , 102.493 , 141.428,42.86,44.227
pump-419 , 99.04 , 142.016,43.932,42.893
pump-419 , 102.683 , 148.026,40.798,16.442
pump-498 , 103.919 , 144.153,48.122,28.453
pump-498 , 100.755 , 135.822,46.583,26.418
pump-419 , 104.126 , 133.059,43.945,26.193
pump-494 , 103.324 , 151.817,43.976,14.573
pump-494 , 104.578 , 148.228,39.256,19.214
pump-253 , 103.712 , 155.233,49.193,40.492
pump-498 , 102.274 , 155.819,47.263,60.649
pump-419 , 101.037 , 147.431,41.185,40.284
pump-498 , 100.138 , 153.997,48.325,44.735
pump-498 , 104.587 , 137.829,51.751,33.466
pump-663 , 103.341 , 142.405,47.68,12.612
pump-253 , 100.336 , 150.735,53.298,24.109
pump-663 , 105.202 , 138.368,43.428,64.162
pump-253 , 103.988 , 132.513,44.699,8.654
pump-663 , 103.94 , 142.486,41.145,46.01
pump-419 , 104.897 , 138.188,45.479,16.947
pump-253 , 105.456 , 147.233,48.149,72.174
pump-494 , 101.928 , 148.958,41.976,56.641
pump-663 , 106.28 , 144.95,44.109,28.275
pump-663 , 101.371 , 149.774,47.656,8.916
pump-663 , 104.947 , 146.24,45.671,21.99
pump-419 , 102.769 , 157.183,40.661,63.409
pump-498 , 103.944 , 137.084,45.772,59.073
pump-419 , 102.989 , 157.189,45.275,57.355
pump-494 , 100.693 , 140.91,46.442,56.563
pump-663 , 105.164 , 163.164,48.039,37.801
pump-253 , 108.502 , 143.926,43.726,9.655
pump-494 , 105.39 , 158.323,43.379,3.062
pump-498 , 101.767 , 145.365,39.936,32.572
pump-419 , 102.479 , 144.157,39.635,17.375
pump-663 , 102.611 , 144.382,45.108,12.314
pump-253 , 105.549 , 153.441,39.294,82.181
pump-494 , 103.839 , 139.868,48.519,47.607
pump-419 , 103.497 , 157.305,47.229,54.574
pump-419 , 103.995 , 148.166,46.854,7.526
pump-663 , 108.731 , 136.944,50.429,34.88
pump-253 , 104.979 , 145.291,50.057,40.777
pump-494 , 105.662 , 150.448,40.103,39.357
pump-494 , 106.063 , 144.29,44.129,47.2
pump-419 , 103.078 , 155.598,42.146,29.769
pump-498 , 106.245 , 149.807,40.541,42.909
pump-253 , 101.58 , 132.194,46.275,63.17
pump-498 , 100.875 , 142.384,45.316,41.025
pump-419 , 101.542 , 138.136,49.743,48.335
pump-419 , 107.778 , 140.542,45.413,51.377
pump-498 , 105.629 , 151.958,44.138,49.639
pump-498 , 97.833 , 142.126,41.584,52.631
pump-494 , 105.988 , 152.182,49.389,34.142
pump-253 , 102.567 , 140.251,48.79,67.27
pump-663 , 106.536 , 146.932,43.353,47.027
pump-498 , 102.481 , 152.16,45.049,53.224
pump-253 , 107.32 , 143.395,45.675,58.031
pump-253 , 103.326 , 138.209,42.827,19.162
pump-253 , 103.679 , 133.262,41.685,69.719
pump-253 , 105.201 , 142.009,49.091,41.847
pump-663 , 105.068 , 154.913,46.142,29.299
pump-253 , 103.407 , 147.665,44.798,24.459
pump-494 , 103.641 , 143.977,43.515,40.867
pump-253 , 99.575 , 140.982,41.082,14.236
pump-419 , 101.953 , 135.927,45.655,4.206
pump-663 , 102.477 , 140.736,38.85,45.062
pump-663 , 105.753 , 145.159,41.563,22.345
pump-498 , 108.17 , 141.248,51.861,41.587
pump-663 , 103.55 , 139.565,44.357,40.423
pump-253 , 106.829 , 132.078,46.189,31.244
pump-494 , 104.362 , 146.697,37.99,18.541
pump-253 , 101.283 , 145.984,38.187,48.42
pump-253 , 105.075 , 156.548,40.795,13.944
pump-419 , 101.376 , 142.875,46.681,15.383
pump-663 , 100.754 , 142.829,43.89,58.928
pump-253 , 106.043 , 140.856,38.186,19.655
pump-663 , 105.245 , 145.774,50.007,13.971
pump-498 , 103.237 , 146.935,44.919,38.942
pump-663 , 103.208 , 149.439,41.153,9.824
pump-253 , 102.697 , 136.866,52.039,48.249
pump-498 , 105.48 , 140.383,47.41,36.129
pump-494 , 100.573 , 139.48,39.854,17.765
pump-494 , 103.35 , 153.747,45.867,48.029
pump-419 , 106.542 , 147.956,50.537,1.168
pump-663 , 105.261 , 151.847,43.276,24.682
pump-253 , 101.56 , 148.906,52.175,11.098
pump-498 , 103.263 , 148.885,36.895,15.885
pump-498 , 105.325 , 141.626,43.467,59.729
pump-419 , 101.735 , 148.969,47.504,-3.511
pump-494 , 106.511 , 144.395,49.746,45.695
pump-253 , 101.289 , 162.465,39.0,41.327
pump-419 , 106.358 , 145.563,42.92,58.188
pump-419 , 101.695 , 139.699,45.257,43.465
pump-663 , 103.075 , 156.583,40.648,35.965
pump-498 , 106.016 , 156.708,44.686,70.783
pump-253 , 103.405 , 145.593,43.195,70.659
pump-498 , 104.482 , 141.862,45.587,62.031
pump-663 , 106.015 , 143.254,43.868,36.068
pump-498 , 102.97 , 140.283,44.364,63.513
pump-494 , 101.484 , 140.637,50.317,39.291
pump-663 , 108.354 , 142.585,48.185,79.955
pump-663 , 101.418 , 158.114,45.806,27.128
pump-419 , 101.325 , 149.867,42.834,8.081
pump-419 , 107.815 , 150.454,51.041,45.163
pump-498 , 105.623 , 140.954,46.967,49.383
pump-419 , 106.131 , 154.702,40.409,33.926
pump-253 , 103.568 , 147.647,47.934,43.295
pump-498 , 106.513 , 136.577,46.162,49.853
pump-419 , 102.199 , 147.021,44.193,-21.998
pump-253 , 103.41 , 144.642,46.75,75.154
pump-419 , 110.522 , 138.036,46.02,24.88
pump-419 , 103.116 , 149.319,39.237,36.204
pump-663 , 105.191 , 149.608,48.002,29.619
pump-253 , 104.778 , 137.007,41.395,73.426
pump-494 , 106.314 , 144.053,43.26,55.542
pump-419 , 106.431 , 132.967,46.704,53.555
pump-494 , 100.655 , 143.533,39.627,23.527
pump-498 , 107.031 , 157.12,46.854,47.201
pump-494 , 102.3 , 147.009,42.981,62.564
pump-498 , 109.662 , 149.548,43.018,51.835
pump-498 , 107.23 , 166.538,39.99,21.268
pump-494 , 104.683 , 148.385,46.908,68.448
pump-419 , 104.132 , 146.557,46.065,12.533
pump-419 , 103.506 , 155.019,42.178,28.527
pump-494 , 105.185 , 147.158,42.315,31.901
pump-253 , 103.081 , 132.975,47.263,29.802
pump-494 , 105.328 , 153.306,46.404,48.153
pump-498 , 98.457 , 138.448,40.947,37.344
pump-494 , 102.778 , 140.974,42.939,45.879
pump-663 , 104.965 , 145.304,35.824,27.313
pump-663 , 101.806 , 146.841,41.32,55.943
pump-498 , 103.352 , 139.921,41.545,18.218
pump-663 , 105.578 , 150.203,46.427,6.756
pump-253 , 104.929 , 151.721,43.168,11.268
pump-663 , 101.436 , 145.667,42.435,60.488
pump-494 , 103.752 , 145.299,47.442,75.709
pump-663 , 105.14 , 140.557,44.399,72.734
pump-663 , 99.517 , 155.208,40.309,86.463
pump-253 , 105.969 , 138.695,41.8,66.432
pump-494 , 101.518 , 132.032,41.809,45.562
pump-494 , 106.555 , 149.676,42.68,28.216
pump-498 , 99.982 , 149.348,45.311,40.867
pump-494 , 107.309 , 147.602,46.911,75.864
pump-253 , 104.491 , 142.675,48.409,51.514
pump-663 , 101.519 , 151.983,39.99,42.639
pump-419 , 102.773 , 141.178,50.318,72.619
pump-498 , 104.087 , 152.491,48.081,56.698
pump-498 , 108.084 , 140.897,41.35,35.575
pump-663 , 109.472 , 143.728,39.475,37.466
pump-419 , 105.868 , 142.932,35.819,2.878
pump-253 , 102.29 , 145.241,43.644,22.643
pump-419 , 102.991 , 140.575,45.601,45.151
pump-419 , 102.411 , 139.165,45.735,42.259
pump-419 , 103.407 , 144.114,46.744,12.009
pump-419 , 102.652 , 143.401,45.173,58.623
pump-419 , 103.831 , 130.277,43.609,9.531
pump-663 , 105.169 , 129.582,42.122,66.383
pump-419 , 104.642 , 145.756,42.482,71.333
pump-498 , 103.362 , 147.968,41.409,34.008
pump-494 , 106.142 , 143.402,38.629,20.524
pump-663 , 104.665 , 147.119,45.782,28.569
pump-494 , 102.982 , 145.583,50.685,39.832
pump-498 , 101.517 , 141.971,48.45,31.47
pump-419 , 100.543 , 138.22,51.497,44.425
pump-253 , 106.323 , 142.425,44.867,43.676
pump-663 , 103.86 , 153.526,41.787,59.66
pump-663 , 96.489 , 144.561,39.909,88.214
pump-419 , 102.743 , 149.916,49.911,14.812
pump-498 , 103.934 , 151.105,43.286,62.11
pump-498 , 105.676 , 140.308,42.357,44.789
pump-498 , 103.876 , 136.734,47.374,80.802
pump-419 , 103.378 , 146.986,45.718,61.681
pump-498 , 101.461 , 146.117,46.987,45.516
pump-419 , 103.245 , 149.369,42.691,39.805
pump-498 , 103.593 , 137.132,43.507,53.065
pump-494 , 105.829 , 144.594,47.456,54.147
pump-494 , 101.993 , 152.488,48.085,31.278
pump-494 , 106.523 , 150.657,46.265,20.797
pump-419 , 105.64 , 132.481,47.23,51.986
pump-253 , 105.706 , 134.322,50.092,56.001
pump-663 , 104.128 , 149.145,47.302,-16.081
pump-419 , 107.179 , 148.661,44.025,70.638
pump-663 , 102.619 , 152.054,44.037,51.006
pump-498 , 105.529 , 138.544,51.207,42.404
pump-663 , 105.317 , 143.844,48.517,45.088
pump-253 , 102.35 , 147.236,47.21,59.67
pump-498 , 105.286 , 147.533,44.677,50.576
pump-494 , 104.957 , 147.778,37.775,47.588
pump-253 , 102.402 , 148.279,46.985,50.372
pump-494 , 102.247 , 148.357,47.67,20.678
pump-663 , 104.935 , 138.519,44.938,46.26
pump-494 , 102.52 , 150.773,45.353,62.859
pump-419 , 102.582 , 148.178,42.596,31.9
pump-498 , 102.158 , 146.697,47.777,16.602
pump-494 , 104.127 , 143.841,40.044,51.737
pump-419 , 102.192 , 147.916,37.638,41.472
pump-498 , 101.598 , 137.593,43.017,23.227
pump-663 , 105.141 , 143.797,45.419,35.405
pump-419 , 104.197 , 139.889,45.68,43.886
pump-494 , 105.043 , 140.24,39.489,12.861
pump-419 , 103.298 , 149.456,50.537,52.586
pump-253 , 103.636 , 139.918,39.603,60.673
pump-663 , 102.48 , 149.914,48.375,47.362
pump-253 , 102.696 , 154.254,43.526,64.954
pump-498 , 104.316 , 145.444,45.368,20.333
pump-663 , 101.709 , 161.873,46.019,31.301
pump-419 , 102.73 , 140.822,41.808,28.192
pump-663 , 106.115 , 139.207,44.962,20.708
pump-253 , 105.262 , 136.822,39.09,33.872
pump-419 , 105.137 , 150.744,47.912,52.423
pump-494 , 101.794 , 146.18,50.853,44.98
pump-494 , 107.077 , 154.187,43.582,34.191
pump-498 , 104.144 , 141.041,51.543,42.894
pump-253 , 103.733 , 164.26,45.539,28.296
pump-663 , 102.127 , 155.619,38.034,55.267
pump-419 , 102.172 , 152.359,35.17,35.042
pump-253 , 102.012 , 136.235,44.424,40.984
pump-494 , 105.655 , 139.013,35.354,34.573
pump-498 , 105.993 , 145.73,38.421,46.576
pump-494 , 102.359 , 152.204,41.399,72.611
pump-253 , 103.86 , 146.693,46.749,55.647
pump-498 , 105.539 , 139.315,42.038,40.081
pump-419 , 103.934 , 149.867,44.009,26.947
pump-663 , 99.78 , 145.467,41.944,38.299
pump-663 , 102.85 , 139.286,47.07,42.245
pump-498 , 101.719 , 155.42,43.329,39.749
pump-663 , 97.439 , 147.831,51.762,13.862
pump-498 , 98.947 , 144.753,41.207,29.355
pump-253 , 103.318 , 149.91,42.587,63.323
pump-663 , 103.473 , 155.152,41.612,41.925
pump-498 , 102.894 , 151.467,40.113,62.714
pump-498 , 105.981 , 143.385,42.293,59.659
pump-663 , 103.701 , 150.716,42.872,76.484
pump-498 , 102.503 , 146.723,45.899,27.62
pump-419 , 103.828 , 153.713,50.108,44.321
pump-494 , 102.374 , 144.824,41.389,6.566
pump-494 , 102.913 , 150.204,42.911,15.198
pump-494 , 102.392 , 143.621,42.419,53.13
