Pump Id, Oil Rate, Gas Rate, Water Rate
pump-494 ,104.553,63.344,1067.597
pump-419 ,104.553,48.068,922.991
pump-663 ,104.553,37.475,670.753
pump-498 ,104.553,35.257,257.745
pump-494 ,104.553,30.443,496.469
pump-253 ,104.553,51.538,374.948
pump-253 ,104.553,6.056,300.847
pump-494 ,104.553,18.406,192.721
pump-663 ,104.553,44.68,326.491
pump-663 ,104.553,12.617,916.914
pump-498 ,104.553,35.347,521.611
pump-663 ,104.553,8.035,860.736
pump-498 ,104.553,3.722,358.159
pump-498 ,104.553,26.737,566.191
pump-663 ,104.553,19.588,365.797
pump-663 ,104.553,37.797,853.117
pump-663 ,104.553,41.272,888.841
pump-419 ,104.553,47.21,677.777
pump-419 ,104.553,23.103,657.837
pump-494 ,104.553,36.355,375.13
pump-253 ,104.553,46.038,653.542
pump-663 ,104.553,41.262,315.798
pump-498 ,104.553,49.161,1102.932
pump-663 ,104.553,29.128,703.493
pump-253 ,104.553,28.71,192.199
pump-663 ,104.553,5.434,288.333
pump-494 ,104.553,50.006,620.541
pump-494 ,104.553,23.991,774.505
pump-494 ,104.553,40.791,589.709
pump-494 ,104.553,9.159,1049.905
pump-663 ,104.553,71.658,548.389
pump-498 ,104.553,49.74,454.116
pump-419 ,104.553,4.287,661.85
pump-419 ,104.553,45.536,779.397
pump-498 ,104.553,1.66,736.754
pump-419 ,104.553,58.439,659.605
pump-419 ,104.553,1.295,662.561
pump-494 ,104.553,68.774,625.896
pump-494 ,104.553,16.507,267.199
pump-494 ,104.553,38.783,309.243
pump-419 ,104.553,18.858,348.822
pump-419 ,104.553,73.848,830.23
pump-253 ,104.553,20.047,247.941
pump-419 ,104.553,10.003,439.787
pump-663 ,104.553,43.495,569.143
pump-663 ,104.553,61.738,568.518
pump-494 ,104.553,51.277,599.996
pump-419 ,104.553,13.691,198.87
pump-253 ,104.553,23.485,725.436
pump-253 ,104.553,54.2,453.055
pump-253 ,104.553,44.508,501.631
pump-494 ,104.553,2.486,422.576
pump-253 ,104.553,4.864,428.535
pump-494 ,104.553,0.458,687.36
pump-663 ,104.553,63.258,692.105
pump-253 ,104.553,10.034,877.583
pump-494 ,104.553,13.314,700.844
pump-253 ,104.553,34.862,314.659
pump-253 ,104.553,28.035,332.168
pump-498 ,104.553,40.459,890.275
pump-494 ,104.553,56.923,494.695
pump-419 ,104.553,30.347,507.567
pump-253 ,104.553,56.148,433.824
pump-494 ,104.553,16.663,507.756
pump-419 ,104.553,28.124,814.552
pump-494 ,104.553,5.506,478.756
pump-494 ,104.553,17.067,1087.326
pump-419 ,104.553,35.043,822.967
pump-253 ,104.553,46.77,666.249
pump-494 ,104.553,13.528,401.146
pump-419 ,104.553,29.157,886.101
pump-494 ,104.553,25.613,671.727
pump-253 ,104.553,18.612,523.606
pump-253 ,104.553,14.019,341.683
pump-498 ,104.553,33.231,848.898
pump-498 ,104.553,25.416,507.582
pump-494 ,104.553,106.444,381.355
pump-498 ,104.553,24.674,285.807
pump-494 ,104.553,16.179,-144.207
pump-419 ,104.553,25.496,764.561
pump-498 ,104.553,39.422,464.957
pump-419 ,104.553,30.99,517.458
pump-498 ,104.553,31.422,1076.133
pump-498 ,104.553,49.861,873.287
pump-419 ,104.553,6.712,-68.393
pump-663 ,104.553,67.057,880.123
pump-253 ,104.553,64.202,236.239
pump-498 ,104.553,46.027,872.051
pump-253 ,104.553,58.942,929.615
pump-498 ,104.553,42.879,820.7
pump-663 ,104.553,53.809,757.428
pump-419 ,104.553,78.033,3.686
pump-494 ,104.553,13.94,-48.756
pump-494 ,104.553,83.058,285.827
pump-494 ,104.553,70.765,234.957
pump-419 ,104.553,54.802,774.728
pump-419 ,104.553,28.717,464.476
pump-253 ,104.553,20.711,693.907
pump-498 ,104.553,76.497,302.767
pump-498 ,104.553,33.271,516.27
pump-419 ,104.553,51.116,310.53
pump-419 ,104.553,81.375,307.117
pump-494 ,104.553,31.207,248.33
pump-419 ,104.553,2.049,156.26
pump-494 ,104.553,33.239,321.832
pump-663 ,104.553,74.72,803.721
pump-494 ,104.553,22.224,282.721
pump-253 ,104.553,67.847,461.028
pump-419 ,104.553,21.955,455.041
pump-498 ,104.553,43.476,438.356
pump-494 ,104.553,53.697,36.601
pump-419 ,104.553,21.269,57.871
pump-419 ,104.553,35.809,846.313
pump-419 ,104.553,2.733,765.223
pump-663 ,104.553,52.832,147.964
pump-494 ,104.553,18.87,907.842
pump-663 ,104.553,30.549,195.59
pump-498 ,104.553,33.722,627.742
pump-498 ,104.553,13.424,561.38
pump-494 ,104.553,53.372,196.655
pump-494 ,104.553,66.283,648.864
pump-253 ,104.553,56.907,280.142
pump-419 ,104.553,33.649,278.754
pump-498 ,104.553,6.125,159.795
pump-663 ,104.553,69.972,833.116
pump-419 ,104.553,35.463,476.85
pump-419 ,104.553,53.107,461.11
pump-494 ,104.553,20.981,430.78
pump-494 ,104.553,47.265,490.684
pump-419 ,104.553,35.139,549.924
pump-498 ,104.553,29.794,770.605
pump-663 ,104.553,45.328,592.921
pump-419 ,104.553,79.137,70.868
pump-498 ,104.553,58.286,589.686
pump-253 ,104.553,54.658,387.88
pump-419 ,104.553,11.581,130.177
pump-494 ,104.553,54.376,757.798
pump-494 ,104.553,22.092,228.604
pump-498 ,104.553,11.77,-53.055
pump-494 ,104.553,48.47,183.399
pump-494 ,104.553,34.865,1088.452
pump-498 ,104.553,27.967,625.355
pump-253 ,104.553,14.026,787.062
pump-494 ,104.553,59.344,986.675
pump-498 ,104.553,71.288,892.658
pump-253 ,104.553,61.383,637.941
pump-494 ,104.553,19.612,563.437
pump-253 ,104.553,16.924,327.535
pump-663 ,104.553,58.797,613.769
pump-253 ,104.553,14.507,669.044
pump-419 ,104.553,4.094,892.068
pump-663 ,104.553,38.807,620.99
pump-419 ,104.553,37.482,607.187
pump-253 ,104.553,64.358,824
pump-419 ,104.553,33.493,493.938
pump-663 ,104.553,53.046,238.507
pump-419 ,104.553,49.543,84.488
pump-663 ,104.553,43.777,475.286
pump-494 ,104.553,57.287,413.793
pump-663 ,104.553,29.921,536.275
pump-494 ,104.553,43.492,573.005
pump-494 ,104.553,40.385,329.39
pump-419 ,104.553,47.884,423.298
pump-494 ,104.553,78.404,554.982
pump-419 ,104.553,27.698,599.869
pump-498 ,104.553,46.521,768.633
pump-253 ,104.553,38.98,551.495
pump-663 ,104.553,34.533,543.087
pump-494 ,104.553,50.005,705.778
pump-663 ,104.553,47.024,478.173
pump-419 ,104.553,38.774,1027.264
pump-419 ,104.553,17.541,685.401
pump-498 ,104.553,53.933,630.117
pump-494 ,104.553,8.38,230.325
pump-253 ,104.553,33.048,605.688
pump-494 ,104.553,54.68,1001.948
pump-494 ,104.553,25.264,718.467
pump-419 ,104.553,0.652,479.021
pump-663 ,104.553,0.013,719.367
pump-498 ,104.553,65.896,479.819
pump-419 ,104.553,37.685,716.835
pump-663 ,104.553,47.715,149.423
pump-253 ,104.553,17.579,886.771
pump-253 ,104.553,64.718,576.626
pump-498 ,104.553,45.909,635.688
pump-498 ,104.553,65.632,499.633
pump-663 ,104.553,34.391,625.529
pump-498 ,104.553,54.274,751.693
pump-663 ,104.553,70.561,1075.053
pump-419 ,104.553,36.335,78.788
pump-498 ,104.553,19.317,124.383
pump-498 ,104.553,54.763,994.939
pump-419 ,104.553,63.374,926.109
pump-253 ,104.553,16.238,695.719
pump-494 ,104.553,44.081,597.064
pump-419 ,104.553,54.323,557.48
pump-498 ,104.553,12.718,847.754
pump-663 ,104.553,45.794,711.346
pump-419 ,104.553,11.515,150.165
pump-253 ,104.553,66.059,931.246
pump-494 ,104.553,28.946,437.537
pump-253 ,104.553,90.461,400.28
pump-663 ,104.553,40.391,857.262
pump-419 ,104.553,77.662,576.225
pump-494 ,104.553,95.469,557.577
pump-498 ,104.553,11.43,584.62
pump-498 ,104.553,29.082,560.713
pump-419 ,104.553,22.651,908.204
pump-498 ,104.553,11.313,709.936
pump-419 ,104.553,37.596,677.682
pump-498 ,104.553,14.372,16.903
pump-253 ,104.553,75.822,866.584
pump-419 ,104.553,19.833,1154.455
pump-253 ,104.553,52.643,503.671
pump-663 ,104.553,41.129,708.533
pump-419 ,104.553,61.948,416.024
pump-494 ,104.553,53.605,353.68
pump-498 ,104.553,48.767,747.228
pump-253 ,104.553,34.777,832.702
pump-419 ,104.553,104.156,647.042
pump-253 ,104.553,12.268,296.819
pump-498 ,104.553,45.247,579.974
pump-494 ,104.553,87.791,498.499
pump-663 ,104.553,62.356,86
pump-253 ,104.553,47.022,622.84
pump-498 ,104.553,17.126,719.755
pump-253 ,104.553,44.603,243.045
pump-494 ,104.553,20.889,592.629
pump-253 ,104.553,80.156,481.455
pump-419 ,104.553,63.411,1284.381
pump-663 ,104.553,21.481,739.896
pump-494 ,104.553,42.94,434.21
pump-253 ,104.553,41.487,924.626
pump-494 ,104.553,80.89,1226.36
pump-419 ,104.553,4.806,488.511
pump-663 ,104.553,53.977,477.861
pump-419 ,104.553,26.783,688.228
pump-498 ,104.553,33.015,281.319
pump-253 ,104.553,15.061,419.971
pump-494 ,104.553,2.672,109.899
pump-419 ,104.553,14.49,663.962
pump-419 ,104.553,46.212,593.12
pump-663 ,104.553,26.839,496.257
pump-498 ,104.553,41.851,876.229
pump-663 ,104.553,67.896,504.175
pump-494 ,104.553,37.534,132.654
pump-253 ,104.553,91.999,605.24
pump-663 ,104.553,24.915,632.516
pump-253 ,104.553,47.909,297.434
pump-498 ,104.553,16.064,923.072
pump-494 ,104.553,37.811,671.534
pump-494 ,104.553,31.699,295.14
pump-419 ,104.553,45.068,626.757
pump-498 ,104.553,52.87,504.703
pump-498 ,104.553,60.678,797.889
pump-253 ,104.553,5.297,908.851
pump-498 ,104.553,37.659,1149.975
pump-253 ,104.553,56.929,654.816
pump-253 ,104.553,24.781,445.746
pump-494 ,104.553,7.996,721.822
pump-419 ,104.553,69.506,36.271
pump-494 ,104.553,28.18,628.016
pump-663 ,104.553,15.723,797.877
pump-663 ,104.553,102.303,630.631
pump-419 ,104.553,45.496,669.741
pump-663 ,104.553,57.833,679.618
pump-498 ,104.553,33.276,566.463
pump-494 ,104.553,73.695,374.806
pump-663 ,104.553,30.259,167.463
pump-253 ,104.553,39.32,72.011
pump-253 ,104.553,50.265,447.982
pump-419 ,104.553,32.784,762.297
pump-498 ,104.553,46.206,1125
pump-663 ,104.553,35.045,606.458
pump-253 ,104.553,28.926,68.385
pump-498 ,104.553,20.17,56.202
pump-494 ,104.553,5.903,748.071
pump-663 ,104.553,20.928,658.462
pump-419 ,104.553,23.15,953.792
pump-663 ,104.553,87.808,910.648
pump-494 ,104.553,9.058,496.948
pump-663 ,104.553,22.926,673.76
pump-494 ,104.553,37,504.867
pump-253 ,104.553,42.476,616.345
pump-419 ,104.553,65.836,139.964
pump-663 ,104.553,24.592,428.674
pump-253 ,104.553,135.387,567.874
pump-498 ,104.553,70.17,595.578
pump-419 ,104.553,47.495,106.255
pump-419 ,104.553,52.331,955.75
pump-419 ,104.553,60.456,1084.294
pump-498 ,104.553,28.63,394.231
pump-494 ,104.553,23.793,925.209
pump-494 ,104.553,15.731,257.482
pump-663 ,104.553,35.5,88.203
pump-253 ,104.553,0.789,318.972
pump-253 ,104.553,14.08,900.359
pump-419 ,104.553,6.43,557.268
pump-253 ,104.553,54.987,422.884
pump-253 ,104.553,13.859,957.034
pump-419 ,104.553,31.522,47.287
pump-498 ,104.553,57.768,295.872
pump-253 ,104.553,32.337,507.526
pump-253 ,104.553,65.597,304.634
pump-494 ,104.553,60.057,981.504
pump-494 ,104.553,66.116,420.535
pump-663 ,104.553,30.355,1158.025
pump-494 ,104.553,32.775,454.935
pump-498 ,104.553,51.233,221.739
pump-494 ,104.553,51.744,541.963
pump-253 ,104.553,58.625,243.63
pump-419 ,104.553,34.137,251.307
pump-494 ,104.553,21.524,325.865
pump-494 ,104.553,84.079,765.402
pump-498 ,104.553,38.824,721.688
pump-419 ,104.553,11.126,112.179
pump-498 ,104.553,68.649,997.986
pump-419 ,104.553,22.168,533.101
pump-419 ,104.553,63.536,642.811
pump-419 ,104.553,32.127,116.151
pump-419 ,104.553,58.125,971.05
pump-498 ,104.553,22.293,461.863
pump-494 ,104.553,8.494,-1.327
pump-419 ,104.553,39.464,882.852
pump-494 ,104.553,62.357,805.513
pump-498 ,104.553,43.789,918.173
pump-494 ,104.553,26.068,106.438
pump-494 ,104.553,34.607,678.332
pump-498 ,104.553,54.182,985.741
pump-253 ,104.553,20.592,326.584
pump-253 ,104.553,4.613,867.601
pump-419 ,104.553,7.92,1104.835
pump-419 ,104.553,39.106,649.358
pump-419 ,104.553,55.056,559.812
pump-494 ,104.553,61.137,946.363
pump-498 ,104.553,10.442,563.298
pump-253 ,104.553,20.356,820.768
pump-419 ,104.553,27.756,455.15
pump-494 ,104.553,2.119,339.72
pump-498 ,104.553,28.829,496.004
pump-663 ,104.553,45.971,286.499
pump-498 ,104.553,33.279,235.16
pump-419 ,104.553,6.422,466.791
pump-419 ,104.553,57.643,752.08
pump-663 ,104.553,37.027,753.514
pump-663 ,104.553,2.491,464.154
pump-498 ,104.553,30.803,522.64
pump-419 ,104.553,58.632,-0.71
pump-494 ,104.553,59.265,690.406
pump-498 ,104.553,26.618,911.569
pump-253 ,104.553,72.977,457.552
pump-494 ,104.553,5.013,775.23
pump-498 ,104.553,1.517,750.68
pump-498 ,104.553,47.015,-68.344
pump-494 ,104.553,47.383,-44.71
pump-498 ,104.553,48.482,589.192
pump-498 ,104.553,43.374,174.09
pump-663 ,104.553,35.808,433.219
pump-663 ,104.553,8.823,667.412
pump-498 ,104.553,36.566,-37.679
pump-663 ,104.553,27.756,827.739
pump-663 ,104.553,5.574,674.751
pump-419 ,104.553,4.99,950.531
pump-663 ,104.553,22.608,148.215
pump-253 ,104.553,45.853,181.044
pump-498 ,104.553,40.426,500.272
pump-419 ,104.553,20.33,648.907
pump-498 ,104.553,23.556,877.513
pump-498 ,104.553,10.71,212.07
pump-494 ,104.553,20.177,825.39
pump-419 ,104.553,11.175,816.703
pump-663 ,104.553,36.281,656.633
pump-494 ,104.553,1.572,1036.339
pump-663 ,104.553,26.457,681.253
pump-494 ,104.553,47.22,299.683
pump-419 ,104.553,48.724,854.025
pump-498 ,104.553,15.729,957.861
pump-494 ,104.553,94.686,538.564
pump-419 ,104.553,71.242,728.596
pump-253 ,104.553,23.887,865.966
pump-419 ,104.553,23.458,651.79
pump-663 ,104.553,71.511,155.509
pump-419 ,104.553,54.078,750.111
pump-663 ,104.553,14.865,1076.943
pump-498 ,104.553,22.474,661.178
pump-663 ,104.553,86.895,340.806
pump-663 ,104.553,47.228,866.63
pump-419 ,104.553,85.408,486.243
pump-494 ,104.553,64.479,685.634
pump-663 ,104.553,32.885,768.532
pump-253 ,104.553,80.684,702.917
pump-419 ,104.553,3.127,312.337
pump-494 ,104.553,34.29,582.518
pump-419 ,104.553,32.502,826.102
pump-663 ,104.553,28.349,763.497
pump-419 ,104.553,77.544,640.33
pump-494 ,104.553,33.473,324.612
pump-253 ,104.553,55.8,830.734
pump-419 ,104.553,12.019,426.989
pump-253 ,104.553,1.29,418.572
pump-494 ,104.553,32.057,823.31
pump-663 ,104.553,32.838,639.266
pump-494 ,104.553,46.894,766.904
pump-663 ,104.553,58.015,14.777
pump-419 ,104.553,9.304,825.276
pump-498 ,104.553,49.916,1108.915
pump-663 ,104.553,72.439,453.33
pump-494 ,104.553,14.032,808.257
pump-253 ,104.553,14.787,269.706
pump-494 ,104.553,14.269,801.972
pump-494 ,104.553,61.61,479.291
pump-419 ,104.553,10.582,298.267
pump-663 ,104.553,73.567,493.409
pump-419 ,104.553,74.475,541.274
pump-419 ,104.553,77.014,487.679
pump-663 ,104.553,34.583,459.457
pump-253 ,104.553,33.004,349.805
pump-663 ,104.553,59.501,427.845
pump-663 ,104.553,79.377,915.069
pump-494 ,104.553,55.103,875.482
pump-663 ,104.553,35.334,463.642
pump-498 ,104.553,55.691,563.315
pump-419 ,104.553,13.034,706.473
pump-498 ,104.553,72.284,404.204
pump-663 ,104.553,31.321,920.507
pump-419 ,104.553,24.874,504.804
pump-253 ,104.553,6.967,352.141
pump-253 ,104.553,62.594,929.268
pump-663 ,104.553,28.643,619.838
pump-494 ,104.553,18.489,780.347
pump-419 ,104.553,43.07,911.82
pump-253 ,104.553,16.896,357.928
pump-663 ,104.553,31.4,309.123
pump-498 ,104.553,17.226,472.832
pump-498 ,104.553,42.729,810.23
pump-253 ,104.553,69.88,442.318
pump-253 ,104.553,75.97,685.231
pump-663 ,104.553,13.292,1356.301
pump-494 ,104.553,78.214,626.072
pump-419 ,104.553,18.951,571.724
pump-498 ,104.553,14.406,669.853
pump-494 ,104.553,5.367,465.907
pump-663 ,104.553,37.417,760.187
pump-419 ,104.553,52.528,640.363
pump-498 ,104.553,104.612,89.092
pump-663 ,104.553,5.874,884.171
pump-498 ,104.553,48.656,-258.243
pump-494 ,104.553,41.331,587.252
pump-498 ,104.553,61.483,474.863
pump-494 ,104.553,70.949,413.582
pump-663 ,104.553,96.034,271.114
pump-663 ,104.553,36.817,405.215
pump-253 ,104.553,38.873,854.371
pump-419 ,104.553,22.63,841.596
pump-663 ,104.553,36.366,315.037
pump-419 ,104.553,31.062,258.494
pump-419 ,104.553,3.625,867.29
pump-419 ,104.553,67.722,189.043
pump-419 ,104.553,19.98,402.155
pump-494 ,104.553,53.368,555.813
pump-253 ,104.553,77.69,487.415
pump-419 ,104.553,36.311,552.35
pump-494 ,104.553,1.625,684.688
pump-663 ,104.553,42.932,1276.599
pump-663 ,104.553,6.473,511.536
pump-663 ,104.553,26.06,628.132
pump-498 ,104.553,42.288,352.632
pump-663 ,104.553,38.637,662.872
pump-253 ,104.553,59.099,485.959
pump-253 ,104.553,40.609,439.414
pump-419 ,104.553,1.303,261.464
pump-498 ,104.553,20.564,619.611
pump-494 ,104.553,4.077,1083.585
pump-253 ,104.553,19.961,154.522
pump-663 ,104.553,37.27,955.938
pump-253 ,104.553,42.773,592.802
pump-419 ,104.553,63.8,587.652
pump-494 ,104.553,39.271,272.839
pump-494 ,104.553,37.165,469.626
pump-663 ,104.553,55.953,460.982
pump-494 ,104.553,68.676,404.858
pump-663 ,104.553,12.742,779.916
pump-253 ,104.553,12.95,770.32
pump-253 ,104.553,11.914,380.532
pump-419 ,104.553,69.574,690.463
pump-253 ,104.553,26.591,661.432
pump-663 ,104.553,58.058,260.496
pump-498 ,104.553,59.747,894.667
pump-498 ,104.553,46.592,387.013
pump-663 ,104.553,35.25,100.926
pump-419 ,104.553,69.789,467.89
pump-419 ,104.553,25.733,624.367
pump-494 ,104.553,11.507,808.944
pump-498 ,104.553,31.414,610.644
pump-663 ,104.553,10.513,836.955
pump-494 ,104.553,25.609,955.039
pump-494 ,104.553,42.77,769.779
pump-663 ,104.553,1.499,833.582
pump-663 ,104.553,68.668,345.114
pump-498 ,104.553,102.139,630.332
pump-494 ,104.553,48.353,481.017
pump-494 ,104.553,39.67,245.271
pump-494 ,104.553,51.193,635.249
pump-253 ,104.553,54.791,241.281
pump-419 ,104.553,56.923,279.038
pump-253 ,104.553,9.004,30.683
pump-253 ,104.553,0.65,610.715
pump-663 ,104.553,0.996,546.99
pump-498 ,104.553,52.406,167.965
pump-498 ,104.553,17.448,383.699
pump-663 ,104.553,50.259,684.308
pump-498 ,104.553,39.629,457.655
pump-663 ,104.553,54.445,309.942
pump-663 ,104.553,30.61,456.413
pump-498 ,104.553,43.91,618.251
pump-494 ,104.553,90.636,707.35
pump-253 ,104.553,2.363,854.128
pump-253 ,104.553,65.134,1030.037
pump-494 ,104.553,22.171,572.108
pump-663 ,104.553,81.957,751.22
pump-663 ,104.553,25.041,913.826
pump-419 ,104.553,92.894,-74.346
pump-498 ,104.553,3.807,-129.825
pump-494 ,104.553,14.695,633.298
pump-253 ,104.553,45.93,495.496
pump-253 ,104.553,40.696,532.633
pump-253 ,104.553,58.237,463.624
pump-419 ,104.553,25.264,274.1
pump-498 ,104.553,54.608,201.071
pump-253 ,104.553,46.774,-3.34
pump-494 ,104.553,84.948,-18.48
pump-253 ,104.553,47.916,304.979
pump-498 ,104.553,34.374,289.761
pump-253 ,104.553,47.986,205.873
pump-253 ,104.553,79.06,374.739
pump-253 ,104.553,2.442,399.085
pump-419 ,104.553,38.58,694.833
pump-253 ,104.553,62.734,280.638
pump-498 ,104.553,30.975,518.564
pump-663 ,104.553,97.029,578.075
pump-419 ,104.553,1.232,532.902
pump-494 ,104.553,10.516,384.046
pump-419 ,104.553,39.915,604.738
pump-253 ,104.553,33.02,472.674
pump-663 ,104.553,51.803,1213.412
pump-494 ,104.553,72.517,1166.933
pump-494 ,104.553,1.412,644.243
pump-419 ,104.553,26.383,416.279
pump-494 ,104.553,30.65,111.307
pump-494 ,104.553,63.098,1015.87
pump-494 ,104.553,73.328,-33.455
pump-494 ,104.553,19.728,533.204
pump-419 ,104.553,29.07,852.671
pump-498 ,104.553,64.009,-83.004
pump-498 ,104.553,60.197,1151.176
pump-494 ,104.553,60.988,576.824
pump-498 ,104.553,12.527,243.03
pump-494 ,104.553,30.641,622.697
pump-253 ,104.553,36.69,847.615
pump-419 ,104.553,12.402,522.469
pump-419 ,104.553,33.365,543.099
pump-253 ,104.553,72.821,1052.381
pump-498 ,104.553,51.398,771.898
pump-498 ,104.553,58.372,779.086
pump-498 ,104.553,34.817,1192.919
pump-663 ,104.553,45.587,659.055
pump-419 ,104.553,15.949,705.025
pump-498 ,104.553,33.866,502.877
pump-419 ,104.553,5.218,39.029
pump-494 ,104.553,50.564,704.325
pump-253 ,104.553,28.222,901.473
pump-419 ,104.553,64.776,708.456
pump-498 ,104.553,75.749,498.813
pump-663 ,104.553,58.295,1020.286
pump-498 ,104.553,51.255,325.895
pump-663 ,104.553,22.837,880.97
pump-494 ,104.553,82.856,479.349
pump-494 ,104.553,8.957,496.275
pump-498 ,104.553,35.447,678.12
pump-419 ,104.553,42.108,629.138
pump-663 ,104.553,37.593,1077.527
pump-663 ,104.553,18.55,267.786
pump-663 ,104.553,77.276,289.469
pump-253 ,104.553,36.253,550.603
pump-663 ,104.553,10.165,498.383
pump-419 ,104.553,6.032,608.11
pump-253 ,104.553,51.798,-241.598
pump-498 ,104.553,9.45,774.781
pump-663 ,104.553,60.831,1013.14
pump-419 ,104.553,38.672,543.136
pump-419 ,104.553,28.146,668.829
pump-253 ,104.553,7.148,402.948
pump-494 ,104.553,18.566,195.739
pump-498 ,104.553,27.182,723.205
pump-663 ,104.553,15.449,1187.215
pump-498 ,104.553,14.662,-19.023
pump-498 ,104.553,36.812,430.027
pump-498 ,104.553,43.667,658.137
pump-253 ,104.553,11.054,154.197
pump-253 ,104.553,30.188,317.439
pump-498 ,104.553,51.018,235.403
pump-494 ,104.553,16.619,884.575
pump-419 ,104.553,20.7,765.42
pump-498 ,104.553,65.379,588.277
pump-253 ,104.553,61.677,456.822
pump-498 ,104.553,57.65,514.02
pump-253 ,104.553,31.55,671.695
pump-494 ,104.553,39.732,895.894
pump-253 ,104.553,70.182,889.644
pump-494 ,104.553,11.802,600.42
pump-663 ,104.553,45.823,419.453
pump-494 ,104.553,84.45,786.305
pump-663 ,104.553,2.052,476.896
pump-498 ,104.553,58.676,534.786
pump-498 ,104.553,27.373,790.17
pump-663 ,104.553,70.739,438.602
pump-663 ,104.553,56.399,926.078
pump-663 ,104.553,83.869,714.657
pump-494 ,104.553,77.649,664.919
pump-498 ,104.553,59.65,729.041
pump-498 ,104.553,24.171,152.058
pump-494 ,104.553,43.897,744.026
pump-419 ,104.553,33.405,942.558
pump-494 ,104.553,9.767,-10.736
pump-663 ,104.553,30.432,657.975
pump-419 ,104.553,1.501,428.127
pump-253 ,104.553,33.371,772.371
pump-419 ,104.553,53.939,807.624
pump-663 ,104.553,39.604,822.922
pump-498 ,104.553,8.601,1012.32
pump-419 ,104.553,50.951,365.848
pump-663 ,104.553,22.476,1170.186
pump-253 ,104.553,36.759,232.19
pump-494 ,104.553,33.603,385.409
pump-419 ,104.553,21.23,902.959
pump-498 ,104.553,50.443,309.972
pump-494 ,104.553,55.616,867.005
pump-663 ,104.553,76.551,535.043
pump-419 ,104.553,17.653,960.972
pump-663 ,104.553,24.598,532.759
pump-419 ,104.553,56.21,827.557
pump-663 ,104.553,46.03,748.276
pump-663 ,104.553,10.345,665.2
pump-253 ,104.553,2.952,713.98
pump-494 ,104.553,21.066,1085.953
pump-498 ,104.553,32.043,507.225
pump-498 ,104.553,11.684,199.834
pump-419 ,104.553,17.408,645.135
pump-419 ,104.553,67.334,855.727
pump-419 ,104.553,38.191,786.731
pump-498 ,104.553,30.885,326.446
pump-498 ,104.553,67.931,564.689
pump-663 ,104.553,8.926,1065.995
pump-498 ,104.553,4.984,713.177
pump-419 ,104.553,4.634,1022.743
pump-494 ,104.553,32.152,486.03
pump-663 ,104.553,48.99,441.246
pump-494 ,104.553,35.176,617.122
pump-663 ,104.553,38.953,944.908
pump-494 ,104.553,57.25,612.401
pump-498 ,104.553,39.493,479.441
pump-498 ,104.553,31.626,538.812
pump-663 ,104.553,51.302,454.864
pump-663 ,104.553,58.722,324.865
pump-498 ,104.553,20.161,174.967
pump-498 ,104.553,22.867,186.862
pump-419 ,104.553,45.44,1165.372
pump-663 ,104.553,40.257,760.273
pump-498 ,104.553,48.591,323.738
pump-498 ,104.553,13.694,1247.617
pump-498 ,104.553,12.562,-137.512
pump-253 ,104.553,45.523,544.98
pump-663 ,104.553,42.652,413.004
pump-419 ,104.553,59.846,589.296
pump-498 ,104.553,82.686,29.403
pump-494 ,104.553,14.766,521.074
pump-498 ,104.553,2.902,583.879
pump-494 ,104.553,13.212,915.481
pump-663 ,104.553,7.451,1059.134
pump-253 ,104.553,15.076,186.081
pump-494 ,104.553,27.627,499.88
pump-498 ,104.553,13.011,556.801
pump-498 ,104.553,41.506,367.362
pump-663 ,104.553,15.201,301.692
pump-498 ,104.553,63.845,764.137
pump-498 ,104.553,46.547,240.726
pump-419 ,104.553,56.478,669.92
pump-498 ,104.553,37.132,265.168
pump-663 ,104.553,41.54,253.981
pump-494 ,104.553,19.368,401.453
pump-498 ,104.553,55.554,521.248
pump-498 ,104.553,29.282,583.726
pump-663 ,104.553,14.196,407.39
pump-494 ,104.553,58.963,304.796
pump-498 ,104.553,24.127,469.471
pump-498 ,104.553,51.743,981.367
pump-253 ,104.553,39.472,251.778
pump-494 ,104.553,13.791,512.424
pump-498 ,104.553,39.334,765.985
pump-498 ,104.553,47.838,664.423
pump-663 ,104.553,31.492,770.017
pump-494 ,104.553,68.801,534.744
pump-419 ,104.553,15.957,325.252
pump-494 ,104.553,14.705,557.635
pump-663 ,104.553,24.592,442.469
pump-663 ,104.553,51.617,35.54
pump-494 ,104.553,36.431,28.648
pump-663 ,104.553,31.67,161.829
pump-253 ,104.553,40.569,797.843
pump-498 ,104.553,36.191,790.734
pump-419 ,104.553,95.525,442.721
pump-253 ,104.553,47.366,256.81
pump-494 ,104.553,51.575,567.924
pump-253 ,104.553,33.206,579.941
pump-253 ,104.553,22.819,410.984
pump-494 ,104.553,29.043,564.218
pump-498 ,104.553,48.614,539.692
pump-253 ,104.553,2.64,472.84
pump-498 ,104.553,29.335,403.933
pump-419 ,104.553,59.796,251.899
pump-663 ,104.553,23.633,1056.363
pump-253 ,104.553,31.233,264.33
pump-498 ,104.553,60.771,792.65
pump-663 ,104.553,27.404,896.561
pump-494 ,104.553,46.041,794.879
pump-419 ,104.553,21.371,919.086
pump-494 ,104.553,30.044,149.162
pump-419 ,104.553,78.387,808.359
pump-663 ,104.553,14.897,429.475
pump-498 ,104.553,5.602,919.167
pump-498 ,104.553,80.104,345.957
pump-494 ,104.553,7.82,314.742
